2025-11-19 12:12:39 | INFO     | root | ================================================================================
2025-11-19 12:12:42 | INFO     | analyst | ATR (M5): 3.05
2025-11-19 12:12:42 | INFO     | analyst | HTF Bias (H1): BULLISH
2025-11-19 12:12:42 | INFO     | analyst | === Starting Market Analysis ===
2025-11-19 12:12:42 | INFO     | analyst | ATR (M5): 3.01
2025-11-19 12:12:42 | INFO     | analyst | HTF Bias (H1): BEARISH
2025-11-19 12:12:42 | INFO     | analyst | Total score: 30
2025-11-19 12:12:42 | INFO     | analyst | Score too low: 30 < 60
2025-11-19 12:12:42 | INFO     | analyst | === Starting Market Analysis ===
2025-11-19 12:12:42 | INFO     | analyst | ATR (M5): 2.85
2025-11-19 12:12:42 | INFO     | analyst | HTF Bias (H1): BULLISH
2025-11-19 12:12:42 | INFO     | analyst | === Starting Market Analysis ===
2025-11-19 12:12:42 | INFO     | analyst | ATR (M5): 2.85
2025-11-19 12:12:42 | INFO     | analyst | HTF Bias (H1): BEARISH
2025-11-19 12:12:42 | INFO     | analyst | Total score: 35
2025-11-19 12:12:42 | INFO     | analyst | Score too low: 35 < 60
2025-11-19 12:12:42 | INFO     | analyst | === Starting Market Analysis ===
2025-11-19 12:12:42 | INFO     | analyst | ATR (M5): 2.79
2025-11-19 12:12:42 | INFO     | analyst | HTF Bias (H1): BEARISH
2025-11-19 12:12:42 | INFO     | analyst | Total score: 30
2025-11-19 12:12:42 | INFO     | analyst | Score too low: 30 < 60
2025-11-19 12:12:42 | INFO     | analyst | === Starting Market Analysis ===
2025-11-19 12:12:42 | INFO     | analyst | ATR (M5): 2.70
2025-11-19 12:12:42 | INFO     | analyst | HTF Bias (H1): BEARISH
2025-11-19 12:12:42 | INFO     | analyst | === Starting Market Analysis ===
2025-11-19 12:12:42 | INFO     | analyst | ATR (M5): 2.64
2025-11-19 12:12:42 | INFO     | analyst | HTF Bias (H1): BEARISH
2025-11-19 12:12:43 | INFO     | analyst | Total score: 40
2025-11-19 12:12:43 | INFO     | analyst | Score too low: 40 < 60
2025-11-19 12:12:43 | INFO     | analyst | === Starting Market Analysis ===
2025-11-19 12:12:43 | INFO     | analyst | ATR (M5): 2.58
2025-11-19 12:12:43 | INFO     | analyst | HTF Bias (H1): BEARISH
2025-11-19 12:12:43 | INFO     | analyst | === Starting Market Analysis ===
2025-11-19 12:12:43 | INFO     | analyst | ATR (M5): 2.56
2025-11-19 12:12:43 | INFO     | analyst | HTF Bias (H1): BEARISH
2025-11-19 12:12:43 | INFO     | analyst | Total score: 35
2025-11-19 12:12:43 | INFO     | analyst | Score too low: 35 < 60
2025-11-19 12:12:43 | INFO     | analyst | === Starting Market Analysis ===
2025-11-19 12:12:43 | INFO     | analyst | ATR (M5): 2.75
2025-11-19 12:12:43 | INFO     | analyst | HTF Bias (H1): BEARISH
2025-11-19 12:12:43 | INFO     | analyst | Total score: 50
2025-11-19 12:12:43 | INFO     | analyst | Score too low: 50 < 60
2025-11-19 12:12:43 | INFO     | analyst | === Starting Market Analysis ===
2025-11-19 12:12:43 | INFO     | analyst | ATR (M5): 2.71
2025-11-19 12:12:43 | INFO     | analyst | HTF Bias (H1): BEARISH
2025-11-19 12:12:43 | INFO     | analyst | Total score: 30
2025-11-19 12:12:43 | INFO     | analyst | Score too low: 30 < 60
2025-11-19 12:12:43 | INFO     | analyst | === Starting Market Analysis ===
2025-11-19 12:12:43 | INFO     | analyst | ATR (M5): 2.77
2025-11-19 12:12:43 | INFO     | analyst | HTF Bias (H1): BEARISH
2025-11-19 12:12:43 | INFO     | analyst | Total score: 35
2025-11-19 12:12:43 | INFO     | analyst | Score too low: 35 < 60
2025-11-19 12:12:43 | INFO     | analyst | === Starting Market Analysis ===
2025-11-19 12:12:43 | INFO     | analyst | ATR (M5): 2.77
2025-11-19 12:12:43 | INFO     | analyst | HTF Bias (H1): BEARISH
2025-11-19 12:12:43 | INFO     | analyst | Total score: 10
2025-11-19 12:12:43 | INFO     | analyst | Score too low: 10 < 60
2025-11-19 12:12:43 | INFO     | analyst | === Starting Market Analysis ===
2025-11-19 12:12:43 | INFO     | analyst | ATR (M5): 2.72
2025-11-19 12:12:43 | INFO     | analyst | HTF Bias (H1): BEARISH
2025-11-19 12:12:43 | INFO     | analyst | Total score: 30
2025-11-19 12:12:43 | INFO     | analyst | Score too low: 30 < 60
2025-11-19 12:12:43 | INFO     | analyst | === Starting Market Analysis ===
2025-11-19 12:12:43 | INFO     | analyst | ATR (M5): 2.79
2025-11-19 12:12:43 | INFO     | analyst | HTF Bias (H1): BEARISH
2025-11-19 12:12:43 | INFO     | analyst | === Starting Market Analysis ===
2025-11-19 12:12:43 | INFO     | analyst | ATR (M5): 2.90
2025-11-19 12:12:43 | INFO     | analyst | HTF Bias (H1): BEARISH
2025-11-19 12:12:43 | INFO     | analyst | Total score: 35
2025-11-19 12:12:43 | INFO     | analyst | Score too low: 35 < 60
2025-11-19 12:12:43 | INFO     | analyst | === Starting Market Analysis ===
2025-11-19 12:12:43 | INFO     | analyst | ATR (M5): 2.84
2025-11-19 12:12:43 | INFO     | analyst | HTF Bias (H1): BEARISH
2025-11-19 12:12:43 | INFO     | analyst | === Starting Market Analysis ===
2025-11-19 12:12:43 | INFO     | analyst | ATR (M5): 2.94
2025-11-19 12:12:43 | INFO     | analyst | HTF Bias (H1): BEARISH
2025-11-19 12:12:43 | INFO     | analyst | Total score: 10
2025-11-19 12:12:43 | INFO     | analyst | Score too low: 10 < 60
2025-11-19 12:12:43 | INFO     | analyst | === Starting Market Analysis ===
2025-11-19 12:12:43 | INFO     | analyst | ATR (M5): 3.04
2025-11-19 12:12:43 | INFO     | analyst | HTF Bias (H1): BEARISH
2025-11-19 12:12:43 | INFO     | analyst | Total score: 35
2025-11-19 12:12:43 | INFO     | analyst | Score too low: 35 < 60
2025-11-19 12:12:43 | INFO     | analyst | === Starting Market Analysis ===
2025-11-19 12:12:43 | INFO     | analyst | ATR (M5): 3.22
2025-11-19 12:12:43 | INFO     | analyst | HTF Bias (H1): BEARISH
2025-11-19 12:12:43 | INFO     | analyst | Total score: 35
2025-11-19 12:12:43 | INFO     | analyst | Score too low: 35 < 60
2025-11-19 12:12:43 | INFO     | analyst | === Starting Market Analysis ===
2025-11-19 12:12:43 | INFO     | analyst | ATR (M5): 3.39
2025-11-19 12:12:43 | INFO     | analyst | HTF Bias (H1): BEARISH
2025-11-19 12:12:43 | INFO     | analyst | Total score: 10
2025-11-19 12:12:43 | INFO     | analyst | Score too low: 10 < 60
2025-11-19 12:12:43 | INFO     | analyst | === Starting Market Analysis ===
2025-11-19 12:12:43 | INFO     | analyst | ATR (M5): 3.38
2025-11-19 12:12:43 | INFO     | analyst | HTF Bias (H1): BEARISH
2025-11-19 12:12:43 | INFO     | analyst | Total score: 30
2025-11-19 12:12:43 | INFO     | analyst | Score too low: 30 < 60
2025-11-19 12:12:43 | INFO     | analyst | === Starting Market Analysis ===
2025-11-19 12:12:43 | INFO     | analyst | ATR (M5): 3.35
2025-11-19 12:12:43 | INFO     | analyst | HTF Bias (H1): BEARISH
2025-11-19 12:12:43 | INFO     | analyst | Total score: 30
2025-11-19 12:12:43 | INFO     | analyst | Score too low: 30 < 60
2025-11-19 12:12:43 | INFO     | analyst | === Starting Market Analysis ===
2025-11-19 12:12:43 | INFO     | analyst | ATR (M5): 3.38
2025-11-19 12:12:43 | INFO     | analyst | HTF Bias (H1): BEARISH
2025-11-19 12:12:43 | INFO     | analyst | Total score: 40
2025-11-19 12:12:43 | INFO     | analyst | Score too low: 40 < 60
2025-11-19 12:12:43 | INFO     | analyst | === Starting Market Analysis ===
2025-11-19 12:12:43 | INFO     | analyst | ATR (M5): 3.46
2025-11-19 12:12:43 | INFO     | analyst | HTF Bias (H1): BEARISH
2025-11-19 12:12:43 | INFO     | analyst | Total score: 35
2025-11-19 12:12:43 | INFO     | analyst | Score too low: 35 < 60
2025-11-19 12:12:43 | INFO     | analyst | === Starting Market Analysis ===
2025-11-19 12:12:43 | INFO     | analyst | ATR (M5): 3.45
2025-11-19 12:12:43 | INFO     | analyst | HTF Bias (H1): BEARISH
2025-11-19 12:12:43 | INFO     | analyst | Total score: 40
2025-11-19 12:12:43 | INFO     | analyst | Score too low: 40 < 60
2025-11-19 12:12:43 | INFO     | analyst | === Starting Market Analysis ===
2025-11-19 12:12:43 | INFO     | analyst | ATR (M5): 3.41
2025-11-19 12:12:43 | INFO     | analyst | HTF Bias (H1): BEARISH
2025-11-19 12:12:43 | INFO     | analyst | === Starting Market Analysis ===
2025-11-19 12:12:43 | INFO     | analyst | ATR (M5): 3.33
2025-11-19 12:12:43 | INFO     | analyst | HTF Bias (H1): BEARISH
2025-11-19 12:12:43 | INFO     | analyst | === Starting Market Analysis ===
2025-11-19 12:12:43 | INFO     | analyst | ATR (M5): 3.27
2025-11-19 12:12:43 | INFO     | analyst | HTF Bias (H1): BEARISH
2025-11-19 12:12:43 | INFO     | analyst | === Starting Market Analysis ===
2025-11-19 12:12:43 | INFO     | analyst | ATR (M5): 3.12
2025-11-19 12:12:43 | INFO     | analyst | HTF Bias (H1): BEARISH
2025-11-19 12:12:43 | INFO     | analyst | === Starting Market Analysis ===
2025-11-19 12:12:43 | INFO     | analyst | ATR (M5): 3.08
2025-11-19 12:12:43 | INFO     | analyst | HTF Bias (H1): BEARISH
2025-11-19 12:12:43 | INFO     | analyst | === Starting Market Analysis ===
2025-11-19 12:12:43 | INFO     | analyst | ATR (M5): 3.02
2025-11-19 12:12:43 | INFO     | analyst | HTF Bias (H1): BEARISH
2025-11-19 12:12:43 | INFO     | analyst | Total score: 10
2025-11-19 12:12:43 | INFO     | analyst | Score too low: 10 < 60
2025-11-19 12:12:43 | INFO     | analyst | === Starting Market Analysis ===
2025-11-19 12:12:43 | INFO     | analyst | ATR (M5): 2.91
2025-11-19 12:12:43 | INFO     | analyst | HTF Bias (H1): BEARISH
2025-11-19 12:12:43 | INFO     | analyst | Total score: 10
2025-11-19 12:12:43 | INFO     | analyst | Score too low: 10 < 60
2025-11-19 12:12:43 | INFO     | analyst | === Starting Market Analysis ===
2025-11-19 12:12:43 | INFO     | analyst | ATR (M5): 2.95
2025-11-19 12:12:43 | INFO     | analyst | HTF Bias (H1): BULLISH
2025-11-19 12:12:43 | INFO     | analyst | Total score: 35
2025-11-19 12:12:43 | INFO     | analyst | Score too low: 35 < 60
2025-11-19 12:12:43 | INFO     | analyst | === Starting Market Analysis ===
2025-11-19 12:12:43 | INFO     | analyst | ATR (M5): 2.92
2025-11-19 12:12:43 | INFO     | analyst | HTF Bias (H1): BEARISH
2025-11-19 12:12:43 | INFO     | analyst | Total score: 35
2025-11-19 12:12:43 | INFO     | analyst | Score too low: 35 < 60
2025-11-19 12:12:43 | INFO     | analyst | === Starting Market Analysis ===
2025-11-19 12:12:43 | INFO     | analyst | ATR (M5): 2.87
2025-11-19 12:12:43 | INFO     | analyst | HTF Bias (H1): BEARISH
2025-11-19 12:12:43 | INFO     | analyst | === Starting Market Analysis ===
2025-11-19 12:12:43 | INFO     | analyst | ATR (M5): 2.84
2025-11-19 12:12:43 | INFO     | analyst | HTF Bias (H1): BEARISH
2025-11-19 12:12:43 | INFO     | analyst | Total score: 30
2025-11-19 12:12:43 | INFO     | analyst | Score too low: 30 < 60
2025-11-19 12:12:43 | INFO     | analyst | === Starting Market Analysis ===
2025-11-19 12:12:43 | INFO     | analyst | ATR (M5): 2.88
2025-11-19 12:12:43 | INFO     | analyst | HTF Bias (H1): BEARISH
2025-11-19 12:12:43 | INFO     | analyst | Total score: 30
2025-11-19 12:12:43 | INFO     | analyst | Score too low: 30 < 60
2025-11-19 12:12:43 | INFO     | analyst | === Starting Market Analysis ===
2025-11-19 12:12:43 | INFO     | analyst | ATR (M5): 2.94
2025-11-19 12:12:43 | INFO     | analyst | HTF Bias (H1): BEARISH
2025-11-19 12:12:43 | INFO     | analyst | Total score: 10
2025-11-19 12:12:43 | INFO     | analyst | Score too low: 10 < 60
2025-11-19 12:12:43 | INFO     | analyst | === Starting Market Analysis ===
2025-11-19 12:12:43 | INFO     | analyst | ATR (M5): 2.96
2025-11-19 12:12:43 | INFO     | analyst | HTF Bias (H1): BEARISH
2025-11-19 12:12:43 | INFO     | analyst | === Starting Market Analysis ===
2025-11-19 12:12:43 | INFO     | analyst | ATR (M5): 3.06
2025-11-19 12:12:43 | INFO     | analyst | HTF Bias (H1): BULLISH
2025-11-19 12:12:43 | INFO     | analyst | Total score: 50
2025-11-19 12:12:43 | INFO     | analyst | Score too low: 50 < 60
2025-11-19 12:12:43 | INFO     | analyst | === Starting Market Analysis ===
2025-11-19 12:12:43 | INFO     | analyst | ATR (M5): 3.05
2025-11-19 12:12:43 | INFO     | analyst | HTF Bias (H1): BULLISH
2025-11-19 12:12:43 | INFO     | analyst | Total score: 30
2025-11-19 12:12:43 | INFO     | analyst | Score too low: 30 < 60
2025-11-19 12:12:43 | INFO     | analyst | === Starting Market Analysis ===
2025-11-19 12:12:43 | INFO     | analyst | ATR (M5): 2.96
2025-11-19 12:12:43 | INFO     | analyst | HTF Bias (H1): BULLISH
2025-11-19 12:12:43 | INFO     | analyst | === Starting Market Analysis ===
2025-11-19 12:12:43 | INFO     | analyst | ATR (M5): 3.14
2025-11-19 12:12:43 | INFO     | analyst | HTF Bias (H1): BEARISH
2025-11-19 12:12:43 | INFO     | analyst | Total score: 35
2025-11-19 12:12:43 | INFO     | analyst | Score too low: 35 < 60
2025-11-19 12:12:43 | INFO     | analyst | === Starting Market Analysis ===
2025-11-19 12:12:43 | INFO     | analyst | ATR (M5): 3.13
2025-11-19 12:12:43 | INFO     | analyst | HTF Bias (H1): BULLISH
2025-11-19 12:12:43 | INFO     | analyst | Total score: 10
2025-11-19 12:12:43 | INFO     | analyst | Score too low: 10 < 60
2025-11-19 12:12:43 | INFO     | analyst | === Starting Market Analysis ===
2025-11-19 12:12:43 | INFO     | analyst | ATR (M5): 3.11
2025-11-19 12:12:43 | INFO     | analyst | HTF Bias (H1): BULLISH
2025-11-19 12:12:43 | INFO     | analyst | === Starting Market Analysis ===
2025-11-19 12:12:43 | INFO     | analyst | ATR (M5): 3.08
2025-11-19 12:12:43 | INFO     | analyst | HTF Bias (H1): BEARISH
2025-11-19 12:12:43 | INFO     | analyst | === Starting Market Analysis ===
2025-11-19 12:12:43 | INFO     | analyst | ATR (M5): 3.05
2025-11-19 12:12:43 | INFO     | analyst | HTF Bias (H1): BEARISH
2025-11-19 12:12:43 | INFO     | analyst | Total score: 40
2025-11-19 12:12:43 | INFO     | analyst | Score too low: 40 < 60
2025-11-19 12:12:43 | INFO     | analyst | === Starting Market Analysis ===
2025-11-19 12:12:43 | INFO     | analyst | ATR (M5): 3.09
2025-11-19 12:12:43 | INFO     | analyst | HTF Bias (H1): BULLISH
2025-11-19 12:12:43 | INFO     | analyst | === Starting Market Analysis ===
2025-11-19 12:12:43 | INFO     | analyst | ATR (M5): 2.95
2025-11-19 12:12:43 | INFO     | analyst | HTF Bias (H1): BULLISH
2025-11-19 12:12:43 | INFO     | analyst | Total score: 30
2025-11-19 12:12:43 | INFO     | analyst | Score too low: 30 < 60
2025-11-19 12:12:43 | INFO     | analyst | === Starting Market Analysis ===
2025-11-19 12:12:43 | INFO     | analyst | ATR (M5): 2.82
2025-11-19 12:12:43 | INFO     | analyst | HTF Bias (H1): BULLISH
2025-11-19 12:12:43 | INFO     | analyst | === Starting Market Analysis ===
2025-11-19 12:12:43 | INFO     | analyst | ATR (M5): 2.73
2025-11-19 12:12:43 | INFO     | analyst | HTF Bias (H1): BEARISH
2025-11-19 12:12:43 | INFO     | analyst | === Starting Market Analysis ===
2025-11-19 12:12:43 | INFO     | analyst | ATR (M5): 2.61
2025-11-19 12:12:43 | INFO     | analyst | HTF Bias (H1): BEARISH
2025-11-19 12:12:43 | INFO     | analyst | Total score: 30
2025-11-19 12:12:43 | INFO     | analyst | Score too low: 30 < 60
2025-11-19 12:12:43 | INFO     | analyst | === Starting Market Analysis ===
2025-11-19 12:12:43 | INFO     | analyst | ATR (M5): 2.51
2025-11-19 12:12:43 | INFO     | analyst | HTF Bias (H1): BEARISH
2025-11-19 12:12:43 | INFO     | analyst | === Starting Market Analysis ===
2025-11-19 12:12:43 | INFO     | analyst | ATR (M5): 2.46
2025-11-19 12:12:43 | INFO     | analyst | HTF Bias (H1): BEARISH
2025-11-19 12:12:43 | INFO     | analyst | === Starting Market Analysis ===
2025-11-19 12:12:43 | INFO     | analyst | ATR (M5): 2.45
2025-11-19 12:12:43 | INFO     | analyst | HTF Bias (H1): BULLISH
2025-11-19 12:12:43 | INFO     | analyst | Total score: 35
2025-11-19 12:12:43 | INFO     | analyst | Score too low: 35 < 60
2025-11-19 12:12:43 | INFO     | analyst | === Starting Market Analysis ===
2025-11-19 12:12:43 | INFO     | analyst | ATR (M5): 2.31
2025-11-19 12:12:43 | INFO     | analyst | HTF Bias (H1): BULLISH
2025-11-19 12:12:43 | INFO     | analyst | Total score: 30
2025-11-19 12:12:43 | INFO     | analyst | Score too low: 30 < 60
2025-11-19 12:12:43 | INFO     | analyst | === Starting Market Analysis ===
2025-11-19 12:12:43 | INFO     | analyst | ATR (M5): 2.21
2025-11-19 12:12:43 | INFO     | analyst | HTF Bias (H1): BULLISH
2025-11-19 12:12:43 | INFO     | analyst | === Starting Market Analysis ===
2025-11-19 12:12:43 | INFO     | analyst | ATR (M5): 2.13
2025-11-19 12:12:43 | INFO     | analyst | HTF Bias (H1): BULLISH
2025-11-19 12:12:43 | INFO     | analyst | === Starting Market Analysis ===
2025-11-19 12:12:43 | INFO     | analyst | ATR (M5): 2.07
2025-11-19 12:12:43 | INFO     | analyst | HTF Bias (H1): BULLISH
2025-11-19 12:12:43 | INFO     | analyst | Total score: 35
2025-11-19 12:12:43 | INFO     | analyst | Score too low: 35 < 60
2025-11-19 12:12:43 | INFO     | analyst | === Starting Market Analysis ===
2025-11-19 12:12:43 | INFO     | analyst | ATR (M5): 2.05
2025-11-19 12:12:43 | INFO     | analyst | HTF Bias (H1): BULLISH
2025-11-19 12:12:43 | INFO     | analyst | Total score: 35
2025-11-19 12:12:43 | INFO     | analyst | Score too low: 35 < 60
2025-11-19 12:12:43 | INFO     | analyst | === Starting Market Analysis ===
2025-11-19 12:12:43 | INFO     | analyst | ATR (M5): 2.06
2025-11-19 12:12:43 | INFO     | analyst | HTF Bias (H1): BULLISH
2025-11-19 12:12:43 | INFO     | analyst | Total score: 15
2025-11-19 12:12:43 | INFO     | analyst | Score too low: 15 < 60
2025-11-19 12:12:43 | INFO     | analyst | === Starting Market Analysis ===
2025-11-19 12:12:43 | INFO     | analyst | ATR (M5): 1.98
2025-11-19 12:12:43 | INFO     | analyst | HTF Bias (H1): BEARISH
2025-11-19 12:12:43 | INFO     | analyst | Total score: 25
2025-11-19 12:12:43 | INFO     | analyst | Score too low: 25 < 60
2025-11-19 12:12:43 | INFO     | analyst | === Starting Market Analysis ===
2025-11-19 12:12:43 | INFO     | analyst | ATR (M5): 1.91
2025-11-19 12:12:43 | INFO     | analyst | HTF Bias (H1): BEARISH
2025-11-19 12:12:43 | INFO     | analyst | === Starting Market Analysis ===
2025-11-19 12:12:43 | INFO     | analyst | ATR (M5): 1.87
2025-11-19 12:12:43 | INFO     | analyst | HTF Bias (H1): BEARISH
2025-11-19 12:12:43 | INFO     | analyst | === Starting Market Analysis ===
2025-11-19 12:12:43 | INFO     | analyst | ATR (M5): 1.85
2025-11-19 12:12:43 | INFO     | analyst | HTF Bias (H1): BEARISH
2025-11-19 12:12:43 | INFO     | analyst | Total score: 45
2025-11-19 12:12:43 | INFO     | analyst | Score too low: 45 < 60
2025-11-19 12:12:43 | INFO     | analyst | === Starting Market Analysis ===
2025-11-19 12:12:43 | INFO     | analyst | ATR (M5): 1.84
2025-11-19 12:12:43 | INFO     | analyst | HTF Bias (H1): BEARISH
2025-11-19 12:12:43 | INFO     | analyst | Total score: 40
2025-11-19 12:12:43 | INFO     | analyst | Score too low: 40 < 60
2025-11-19 12:12:43 | INFO     | analyst | === Starting Market Analysis ===
2025-11-19 12:12:43 | INFO     | analyst | ATR (M5): 1.79
2025-11-19 12:12:43 | INFO     | analyst | HTF Bias (H1): BEARISH
2025-11-19 12:12:43 | INFO     | analyst | === Starting Market Analysis ===
2025-11-19 12:12:43 | INFO     | analyst | ATR (M5): 1.76
2025-11-19 12:12:43 | INFO     | analyst | HTF Bias (H1): BEARISH
2025-11-19 12:12:43 | INFO     | analyst | === Starting Market Analysis ===
2025-11-19 12:12:43 | INFO     | analyst | ATR (M5): 1.72
2025-11-19 12:12:43 | INFO     | analyst | HTF Bias (H1): BEARISH
2025-11-19 12:12:43 | INFO     | analyst | === Starting Market Analysis ===
2025-11-19 12:12:43 | INFO     | analyst | ATR (M5): 1.68
2025-11-19 12:12:43 | INFO     | analyst | HTF Bias (H1): BEARISH
2025-11-19 12:12:43 | INFO     | analyst | === Starting Market Analysis ===
2025-11-19 12:12:43 | INFO     | analyst | ATR (M5): 1.63
2025-11-19 12:12:43 | INFO     | analyst | HTF Bias (H1): BEARISH
2025-11-19 12:12:43 | INFO     | analyst | === Starting Market Analysis ===
2025-11-19 12:12:43 | INFO     | analyst | ATR (M5): 1.58
2025-11-19 12:12:43 | INFO     | analyst | HTF Bias (H1): BEARISH
2025-11-19 12:12:43 | INFO     | analyst | === Starting Market Analysis ===
2025-11-19 12:12:43 | INFO     | analyst | ATR (M5): 1.54
2025-11-19 12:12:43 | INFO     | analyst | HTF Bias (H1): BEARISH
2025-11-19 12:12:43 | INFO     | analyst | === Starting Market Analysis ===
2025-11-19 12:12:43 | INFO     | analyst | ATR (M5): 1.53
2025-11-19 12:12:43 | INFO     | analyst | HTF Bias (H1): BEARISH
2025-11-19 12:12:43 | INFO     | analyst | === Starting Market Analysis ===
2025-11-19 12:12:43 | INFO     | analyst | ATR (M5): 1.50
2025-11-19 12:12:43 | INFO     | analyst | HTF Bias (H1): BEARISH
2025-11-19 12:12:43 | INFO     | analyst | === Starting Market Analysis ===
2025-11-19 12:12:43 | INFO     | analyst | ATR (M5): 1.44
2025-11-19 12:12:43 | INFO     | analyst | HTF Bias (H1): BEARISH
2025-11-19 12:12:43 | INFO     | analyst | === Starting Market Analysis ===
2025-11-19 12:12:43 | INFO     | analyst | ATR (M5): 1.39
2025-11-19 12:12:43 | INFO     | analyst | HTF Bias (H1): BEARISH
2025-11-19 12:12:43 | INFO     | analyst | === Starting Market Analysis ===
2025-11-19 12:12:43 | INFO     | analyst | ATR (M5): 1.41
2025-11-19 12:12:43 | INFO     | analyst | HTF Bias (H1): BEARISH
2025-11-19 12:12:43 | INFO     | analyst | Total score: 30
2025-11-19 12:12:43 | INFO     | analyst | Score too low: 30 < 60
2025-11-19 12:12:43 | INFO     | analyst | === Starting Market Analysis ===
2025-11-19 12:12:43 | INFO     | analyst | ATR (M5): 1.35
2025-11-19 12:12:43 | INFO     | analyst | HTF Bias (H1): BEARISH
2025-11-19 12:12:43 | INFO     | analyst | Total score: 25
2025-11-19 12:12:43 | INFO     | analyst | Score too low: 25 < 60
2025-11-19 12:12:43 | INFO     | analyst | === Starting Market Analysis ===
2025-11-19 12:12:43 | INFO     | analyst | ATR (M5): 1.31
2025-11-19 12:12:43 | INFO     | analyst | HTF Bias (H1): BEARISH
2025-11-19 12:12:43 | INFO     | analyst | === Starting Market Analysis ===
2025-11-19 12:12:43 | INFO     | analyst | ATR (M5): 1.35
2025-11-19 12:12:43 | INFO     | analyst | HTF Bias (H1): BEARISH
2025-11-19 12:12:43 | INFO     | analyst | Total score: 35
2025-11-19 12:12:43 | INFO     | analyst | Score too low: 35 < 60
2025-11-19 12:12:43 | INFO     | analyst | === Starting Market Analysis ===
2025-11-19 12:12:43 | INFO     | analyst | ATR (M5): 1.35
2025-11-19 12:12:43 | INFO     | analyst | In no-trade window
2025-11-19 12:12:43 | INFO     | analyst | === Starting Market Analysis ===
2025-11-19 12:12:43 | INFO     | analyst | ATR (M5): 1.31
2025-11-19 12:12:43 | INFO     | analyst | In no-trade window
2025-11-19 12:12:43 | INFO     | analyst | === Starting Market Analysis ===
2025-11-19 12:12:43 | INFO     | analyst | ATR (M5): 1.32
2025-11-19 12:12:43 | INFO     | analyst | In no-trade window
2025-11-19 12:12:43 | INFO     | analyst | === Starting Market Analysis ===
2025-11-19 12:12:43 | INFO     | analyst | ATR (M5): 1.35
2025-11-19 12:12:43 | INFO     | analyst | In no-trade window
2025-11-19 12:12:43 | INFO     | analyst | === Starting Market Analysis ===
2025-11-19 12:12:43 | INFO     | analyst | ATR (M5): 1.43
2025-11-19 12:12:43 | INFO     | analyst | In no-trade window
2025-11-19 12:12:43 | INFO     | analyst | === Starting Market Analysis ===
2025-11-19 12:12:43 | INFO     | analyst | ATR (M5): 1.45
2025-11-19 12:12:43 | INFO     | analyst | HTF Bias (H1): BULLISH
2025-11-19 12:12:43 | INFO     | analyst | Total score: 25
2025-11-19 12:12:43 | INFO     | analyst | Score too low: 25 < 60
2025-11-19 12:12:43 | INFO     | analyst | === Starting Market Analysis ===
2025-11-19 12:12:43 | INFO     | analyst | ATR (M5): 1.44
2025-11-19 12:12:43 | INFO     | analyst | HTF Bias (H1): BULLISH
2025-11-19 12:12:44 | INFO     | analyst | === Starting Market Analysis ===
2025-11-19 12:12:44 | INFO     | analyst | ATR (M5): 1.51
2025-11-19 12:12:44 | INFO     | analyst | HTF Bias (H1): BULLISH
2025-11-19 12:12:44 | INFO     | analyst | === Starting Market Analysis ===
2025-11-19 12:12:44 | INFO     | analyst | ATR (M5): 1.48
2025-11-19 12:12:44 | INFO     | analyst | HTF Bias (H1): BULLISH
2025-11-19 12:12:44 | INFO     | analyst | === Starting Market Analysis ===
2025-11-19 12:12:44 | INFO     | analyst | ATR (M5): 1.49
2025-11-19 12:12:44 | INFO     | analyst | HTF Bias (H1): BULLISH
2025-11-19 12:12:44 | INFO     | analyst | Total score: 10
2025-11-19 12:12:44 | INFO     | analyst | Score too low: 10 < 60
2025-11-19 12:12:44 | INFO     | analyst | === Starting Market Analysis ===
2025-11-19 12:12:44 | INFO     | analyst | ATR (M5): 1.59
2025-11-19 12:12:44 | INFO     | analyst | HTF Bias (H1): BEARISH
2025-11-19 12:12:44 | INFO     | analyst | Total score: 45
2025-11-19 12:12:44 | INFO     | analyst | Score too low: 45 < 60
2025-11-19 12:12:44 | INFO     | analyst | === Starting Market Analysis ===
2025-11-19 12:12:44 | INFO     | analyst | ATR (M5): 1.57
2025-11-19 12:12:44 | INFO     | analyst | HTF Bias (H1): BEARISH
2025-11-19 12:12:44 | INFO     | analyst | Total score: 30
2025-11-19 12:12:44 | INFO     | analyst | Score too low: 30 < 60
2025-11-19 12:12:44 | INFO     | analyst | === Starting Market Analysis ===
2025-11-19 12:12:44 | INFO     | analyst | ATR (M5): 1.65
2025-11-19 12:12:44 | INFO     | analyst | HTF Bias (H1): BULLISH
2025-11-19 12:12:44 | INFO     | analyst | Total score: 30
2025-11-19 12:12:44 | INFO     | analyst | Score too low: 30 < 60
2025-11-19 12:12:44 | INFO     | analyst | === Starting Market Analysis ===
2025-11-19 12:12:44 | INFO     | analyst | ATR (M5): 1.65
2025-11-19 12:12:44 | INFO     | analyst | HTF Bias (H1): BULLISH
2025-11-19 12:12:44 | INFO     | analyst | Total score: 25
2025-11-19 12:12:44 | INFO     | analyst | Score too low: 25 < 60
2025-11-19 12:12:44 | INFO     | analyst | === Starting Market Analysis ===
2025-11-19 12:12:44 | INFO     | analyst | ATR (M5): 2.14
2025-11-19 12:12:44 | INFO     | analyst | HTF Bias (H1): BEARISH
2025-11-19 12:12:44 | INFO     | analyst | Total score: 35
2025-11-19 12:12:44 | INFO     | analyst | Score too low: 35 < 60
